conversation_id,customer_message,support_response,raw_customer_message,n_customer_turns,n_support_turns
c284bafe05ab0f80e955726929d9280c,why can i not listen to new music <user> whats the tea it's past midnight already,Hey there! They should come up within the day. We'd suggest logging out then back in to refresh the app. Keep us posted,why can i not listen to new music whats the tea it's past midnight already,1,1
ce4ba012808997a8a5950e1ef5c21bf3,"I've moved countries and updating my prem. account isn't working. I've followed the instructions on your site, but no luck. Please help.",Hey Dave! Can you DM us your account's username or email address? We'll take a look backstage /MS <url>,"I've moved countries and updating my prem. account isn't working. I've followed the instructions on your site, but no luck. Please help.",1,1
bcecdbec90bfc3a1dd5a897fffa60277,"Hi, Aimee Mann's ""Nothing is Good Enough - Instrumental"" from the Magnolia soundtrack is the vocal version. Any chance you can make the genuine instrumental version available?",Hey Josephine! Can you send us the Song Link? Just go the song > tap the three dots > Share > Copy Link. We'll be on the lookout for your reply Thanks. We'll get this reported. Great detective work! <url>,"Hi, Aimee Mann's ""Nothing is Good Enough - Instrumental"" from the Magnolia soundtrack is the vocal version. Any chance you can make the genuine instrumental version available?",2,2
c871c7507e5d486c8b9626469ed8b194,I wish there was a play count feature on <user>. I done played “Deadwood” so many times.,Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝,I wish there was a play count feature on . I done played “Deadwood” so many times.,1,1
825007feb088abb09df40162d8a32586,I went to try premium free for 60 days from <user> promo but it said my trial will be over on Nov 18. Should be January. Help.,Hey! Can you DM us your account's email address? We'll see what we can suggest /CB <url>,I went to try premium free for 60 days from promo but it said my trial will be over on Nov 18. Should be January. Help.,1,1
2bbd72ccdc10a284db59aa6f09a4653f,"my current email address (__email__). I would like to close both accounts and open a new, student premium account with my current email (__email__). I hope that all makes sense. Thanks for your help!","Hi Maria! We'd recommend deleting your prior tweets, as they contain private info. Can you DM us that info instead? We'll check it out /WW <url>","my current email address (__email__). I would like to close both accounts and open a new, student premium account with my current email (__email__). I hope that all makes sense. Thanks for your help!",1,1
f87319043d00ebafa8f49f939f0eb439,I hate to only tweet issues but why did I get an ad on premium? <user>,Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF <url>,I hate to only tweet issues but why did I get an ad on premium?,1,1
996586b0a0064624dc75ac71ea9c1e85,"Hi there, I wonder if is possible to remove a song from a playlist I created?","Hey, that's great to hear! Just in time to... <url> 🙂","Hi there, I wonder if is possible to remove a song from a playlist I created?",2,1
1f52cd0000e5c7bdabdd0157b65ca93d,dm me back pls i’m trying to help out my dad (:,Hey! We've just replied to your DM. We'll carry on helping out there,dm me back pls i’m trying to help out my dad (:,1,1
a9ee5ed947272c753d3772c3529648cf,I REALLY want to hear a song I heard in my Disc. Weekly last week - any way you can pull a query to find what songs were n it?,"Hey! We're unable to recover your previous Discover Weekly. Be sure to save your favorites, so you don't miss out in the future We're afraid we're unable to do that. Make sure to add your support for the idea in our Community at <url>",I REALLY want to hear a song I heard in my Disc. Weekly last week - any way you can pull a query to find what songs were n it?,3,2
b8539558528db9672c3121c1841182ec,What's the Stranger Things mode on the app?,"2: from one of the 15 Stranger Things playlists. Any questions, just give us a shout 1: Hey Jez! Good question. The ""Stranger Things Mode"" allows you to see the easter egg feature in the ""Now Playing"" view when streaming...",What's the Stranger Things mode on the app?,1,2
f2c96b3a9e65132293b0b002a6d29131,Is there a way I can stop you guys from putting certain artists in my Release Radar <user>? No more Neil Young. Please,"Hey there! The more you use Spotify, the more personalized Release Radar becomes. Carry on listening to the songs you love We hear you 🎧 Rest assured, your feedback will be passed on to the right folks",Is there a way I can stop you guys from putting certain artists in my Release Radar ? No more Neil Young. Please,2,2
27f2dd42f0a833f3514b751c551bcb43,"Hi? <user> I've sent the DM a while ago, has it been received? <url>",We've just sent you a DM. We'll carry on helping out there 🙂,"Hi? I've sent the DM a while ago, has it been received?",1,1
bf285fa5899ae04b81287ea720da669a,Is there a way I can turn off auto renewal?,Hey there! We've just sent you a bit more info over DM. We'll carry on helping out there,Is there a way I can turn off auto renewal?,1,1
2818fa8c06af0c90ab94ac306e3cfd57,please spotify...im dying......but thank you <url>,"We understand how you feel. Don't worry, we'll make sure to pass on your feedback to the right folks",please spotify...im dying......but thank you,1,1
0cc17dbf0536c9ea077d8007f85eaa10,took it upon themselves to delete my library of 2k+ songs... I have no words to express my anger...,"Hi Jess! Don't worry, we'll sort this out. What's the exact device, operating system, and Spotify app version you're using? Did you notice this issue while you were streaming music or during offline listening? We'll see what we can suggest Glad you're back in the groove! Just give us a shout if the problem persists or for anything else. We're... <url> 😁",took it upon themselves to delete my library of 2k+ songs... I have no words to express my anger...,2,2
ba9f494158f09067ff61ab0229725ed6,put back Player - Baby Come Back on spotify im begging you PLEASe,"Hey, help's here! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: <url>",put back Player - Baby Come Back on spotify im begging you PLEASe,1,1
b81e42bd62fae4d319123a1a085bd049,Why can I not listen to any songs from <user> ??? It just skips over him everytime,"Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK <url>",Why can I not listen to any songs from ??? It just skips over him everytime,1,1
4b3ce6d313fde89c71cf714cb2ea6e91,"tfw <user> straight up will not play ANYTHING on windows desktop. Not even local files. says ""not available"" or ""cant be played"".",Hi there! Can you let us know the Windows and Spotify versions you're currently using? We'll see what we can suggest We're glad to hear everything's working now. Give us a shout if it starts misbehaving again; we're always here to help,"tfw straight up will not play ANYTHING on windows desktop. Not even local files. says ""not available"" or ""cant be played"".",2,2
f64a321330106231abb49705af285b23,Okay how in the world do I make my playlist so my husband can add to it? We used to be able to do so. I clicked “make collaborative” and shared it with him in a text. He can see the playlist and play songs from it but it won’t allow him to add anything to it.,Hey there! Could you let us know if your husband is following the playlists? Keep us posted Thanks for keeping us posted! Could you have him log out > restart his device > log back in? Let us know if that helps Great! Glad to hear it's working. Just let us know if we can help with anything else. <url>,Okay how in the world do I make my playlist so my husband can add to it? We used to be able to do so. I clicked “make collaborative” and shared it with him in a text. He can see the playlist and play songs from it but it won’t allow him to add anything to it.,4,3
